,Open,High,Close
905,531.400024,532.780029,521.1900019999999
906,525.0,525.6900019999999,512.429993
907,512.900024,515.1900019999999,513.22998
908,519.0,543.099976,537.549988
909,534.320007,536.5,532.200012
910,529.9400019999999,537.450012,533.299988
911,533.1400150000001,536.75,526.099976
912,527.929993,530.6900019999999,529.830017
913,531.01001,540.219971,533.880005
914,531.0599980000001,533.880005,529.280029
915,532.150024,541.0,540.159973
916,539.72998,541.950012,538.0
917,539.659973,548.340027,546.01001
918,547.51001,552.539978,551.159973
919,551.159973,553.0,545.01001
920,543.820007,547.549988,542.650024
921,542.469971,546.8599849999999,546.450012
922,547.580017,547.580017,541.799988
923,539.0,539.299988,535.0
924,531.549988,539.400024,538.650024
925,538.4400019999999,549.570007,547.330017
926,545.73999,560.130005,559.289978
927,558.150024,569.419983,562.630005
928,567.0,575.98999,575.02002
929,576.349976,580.849976,578.789978
930,576.969971,581.630005,578.330017
931,579.619995,583.200012,581.429993
932,582.0,582.780029,572.900024
933,570.919983,575.450012,574.099976
934,568.47998,569.76001,559.849976
935,559.799988,564.179993,555.6900019999999
936,558.47998,561.840027,561.169983
937,559.22998,564.3599849999999,553.0
938,556.929993,563.75,561.6400150000001
939,558.289978,560.6400150000001,557.6099849999999
940,557.72998,566.51001,566.159973
941,564.52002,566.960022,563.669983
942,566.710022,567.099976,564.950012
943,566.0,569.6400150000001,565.369995
944,568.539978,581.880005,577.539978
945,577.570007,580.070007,567.0
946,564.650024,567.1900019999999,563.6400150000001
947,561.830017,564.070007,557.549988
948,560.25,562.159973,561.1400150000001
949,557.9400019999999,562.450012,554.700012
950,554.830017,558.5,549.48999
951,547.409973,548.0,541.3099980000001
952,538.840027,545.539978,543.950012
953,544.98999,550.159973,544.8599849999999
954,546.0,551.5,548.840027
955,549.210022,549.369995,548.02002
956,549.570007,549.849976,548.539978
957,547.049988,553.27002,548.6400150000001
958,546.570007,546.570007,539.780029
959,537.960022,543.1900019999999,541.039978
960,538.349976,545.22998,543.52002
961,537.3099980000001,539.799988,532.73999
962,533.75,545.799988,544.530029
963,546.3099980000001,547.77002,542.919983
964,543.0599980000001,551.0,549.179993
965,550.409973,561.169983,557.460022
966,580.049988,584.700012,573.659973
967,572.77002,575.52002,566.119995
968,564.320007,567.830017,564.369995
969,560.51001,565.840027,561.3900150000001
970,558.5599980000001,561.1099849999999,548.77002
971,550.51001,551.219971,551.159973
972,550.98999,556.6900019999999,552.840027
973,550.159973,552.6099849999999,543.039978
974,542.6400150000001,543.929993,535.080017
975,535.900024,545.200012,542.039978
976,548.869995,552.799988,548.950012
977,548.48999,553.369995,545.780029
978,542.8099980000001,542.960022,538.72998
979,540.469971,543.840027,539.48999
980,543.969971,549.6900019999999,549.200012
981,550.3900150000001,550.599976,546.48999
982,543.820007,548.340027,546.669983
983,548.0,553.400024,549.280029
984,550.919983,556.070007,552.51001
985,550.200012,557.6099849999999,556.8099980000001
986,554.460022,558.23999,554.52002
987,552.580017,553.330017,547.1900019999999
988,548.679993,555.289978,554.25
989,553.789978,555.76001,554.179993
990,553.200012,553.9400019999999,545.320007
991,548.72998,550.570007,549.210022
992,547.429993,558.789978,553.950012
993,555.099976,557.98999,555.289978
994,552.179993,555.960022,551.6900019999999
995,552.0,553.330017,549.530029
996,549.6099849999999,549.869995,543.47998
997,543.419983,544.840027,542.159973
998,545.700012,554.780029,552.599976
999,554.48999,554.830017,550.039978
1000,547.150024,548.849976,547.469971
1001,542.72998,544.049988,543.0
1002,544.47998,546.6900019999999,544.869995
1003,545.419983,548.3599849999999,546.599976
1004,548.0,557.25,556.179993
1005,556.52002,557.909973,557.52002
1006,559.409973,565.6099849999999,559.679993
1007,559.789978,564.900024,563.3900150000001
1008,562.47998,562.6400150000001,558.570007
1009,560.299988,563.1400150000001,557.950012
1010,559.710022,560.0,553.0599980000001
1011,546.75,550.900024,541.25
1012,545.090027,545.900024,540.039978
1013,543.659973,545.8099980000001,543.299988
1014,544.73999,548.0,547.340027
1015,542.25,548.580017,545.619995
1016,547.429993,551.0,550.030029
1017,545.599976,548.280029,541.700012
1018,548.650024,548.880005,544.650024
1019,553.710022,559.289978,556.1099849999999
1020,559.51001,572.849976,571.72998
1021,574.5,589.710022,584.179993
1022,583.73999,588.6900019999999,583.960022
1023,589.5,604.5,601.780029
1024,680.0,703.0,699.619995
1025,688.97998,697.799988,692.840027
1026,684.880005,705.599976,695.349976
